CustomerID,Age,Gender,Annual_Income,Num_Website_Visits,Time_Spent_Minutes,Pages_Viewed,Items_Viewed,Cart_Additions,Previous_Purchases,Days_Since_Last_Visit,Discount_Sensitive,Device_Type,Browser,Season,Is_Weekend,Customer_Satisfaction,Purchase,Purchase_Amount
289,52,Male,28389,10,5,17,17,8,1,358,0,Mobile,Firefox,Spring,0,4,1,25
290,42,Male,37352,3,67,45,21,10,4,363,0,Mobile,Safari,Fall,0,5,1,467
291,46,Female,146788,3,101,26,5,3,1,94,0,Desktop,Chrome,Winter,1,2,1,237
292,35,Male,137843,8,117,35,12,14,9,330,0,Desktop,Chrome,Winter,1,2,1,281
293,63,Female,41148,6,83,20,19,4,4,18,0,Mobile,Firefox,Summer,0,4,0,0
294,35,Female,51828,1,33,20,2,13,4,172,0,Mobile,Firefox,Winter,0,1,0,0
295,19,Female,88040,6,70,23,1,7,6,148,0,Desktop,Firefox,Fall,1,4,1,225
296,52,Male,76795,2,79,5,29,8,3,2,0,Mobile,Chrome,Fall,0,5,0,0
297,33,Male,78620,19,57,9,4,4,1,30,0,Mobile,Firefox,Spring,0,4,0,0
298,58,Female,124310,7,102,23,28,11,7,172,0,Desktop,Firefox,Summer,1,1,1,235
299,53,Female,114279,11,109,18,11,4,0,250,0,Mobile,Edge,Summer,0,5,0,0
300,50,Female,114430,11,23,29,26,1,9,47,0,Mobile,Firefox,Winter,0,2,0,0
301,21,Male,116531,4,70,11,18,8,0,299,0,Desktop,Chrome,Winter,0,2,1,421
302,50,Female,77114,16,116,43,21,12,6,11,1,Tablet,Chrome,Summer,0,1,0,0
303,31,Male,60711,5,88,48,28,5,3,275,0,Mobile,Edge,Fall,0,5,1,381
304,38,Female,135957,7,109,8,27,4,2,4,1,Mobile,Safari,Winter,0,5,0,0
305,37,Male,37748,16,56,27,16,4,0,166,0,Mobile,Chrome,Fall,0,2,0,0
306,25,Female,108636,15,35,2,10,3,7,201,0,Tablet,Edge,Winter,0,4,0,0
307,24,Male,53691,5,64,23,12,0,7,162,0,Desktop,Chrome,Winter,1,4,1,338
308,20,Male,135158,1,72,21,2,5,3,307,0,Desktop,Firefox,Summer,1,5,1,441
309,34,Male,108517,9,97,10,1,0,1,239,0,Desktop,Firefox,Winter,0,1,1,410
310,50,Male,85282,5,34,38,10,9,3,104,0,Desktop,Chrome,Winter,0,1,1,119
311,29,Male,118244,6,17,4,10,1,6,339,1,Mobile,Edge,Winter,0,2,0,0
312,39,Male,80360,3,19,21,28,6,3,37,1,Tablet,Chrome,Fall,0,3,1,459
313,39,Female,30246,6,24,37,26,12,2,224,0,Tablet,Firefox,Summer,1,1,0,0
314,63,Female,130779,8,38,43,10,0,9,59,0,Desktop,Firefox,Spring,0,3,0,0
315,47,Female,79395,6,96,12,25,7,0,364,1,Desktop,Edge,Summer,0,4,1,340
316,55,Female,52486,16,24,48,2,7,8,220,0,Mobile,Edge,Fall,0,2,0,0
317,55,Male,50340,16,54,46,26,6,4,361,0,Desktop,Firefox,Summer,1,4,1,484
318,62,Female,104874,3,93,14,20,6,1,274,0,Desktop,Safari,Winter,0,1,1,372
319,25,Male,70300,17,31,20,3,0,5,25,0,Desktop,Firefox,Summer,1,4,1,355
320,44,Male,23086,6,34,47,1,12,1,207,0,Desktop,Safari,Fall,1,5,1,230
321,44,Male,111071,6,60,8,24,2,5,25,0,Tablet,Edge,Winter,0,4,0,0
322,51,Female,34860,19,109,27,18,8,8,84,0,Desktop,Chrome,Winter,0,3,1,212
323,38,Male,37013,15,88,37,11,4,1,248,0,Desktop,Firefox,Spring,0,3,0,0
324,47,Female,27407,19,69,41,24,4,0,248,0,Mobile,Safari,Winter,0,4,0,0
325,50,Female,53542,2,103,21,12,6,6,51,0,Desktop,Firefox,Summer,0,1,1,295
326,45,Female,44935,8,59,48,1,10,7,10,0,Desktop,Firefox,Winter,0,3,0,0
327,64,Female,127013,7,117,35,6,9,1,177,0,Mobile,Chrome,Summer,0,2,1,175
328,50,Female,69079,8,111,44,16,7,3,125,0,Mobile,Safari,Fall,0,5,1,13
329,22,Male,54111,13,28,39,20,5,7,166,0,Desktop,Edge,Fall,0,1,0,0
330,36,Male,76550,15,29,49,3,4,3,348,0,Mobile,Safari,Summer,0,2,0,0
331,21,Female,95697,12,108,15,17,0,8,126,0,Mobile,Firefox,Summer,0,1,1,354
332,52,Male,109117,15,57,47,26,9,0,302,0,Desktop,Chrome,Winter,1,3,1,333
333,34,Female,117813,14,80,12,16,9,9,247,0,Tablet,Edge,Spring,0,1,1,282
334,61,Male,106936,7,15,34,11,9,6,70,0,Mobile,Chrome,Spring,1,2,0,0
335,45,Male,96955,17,98,8,16,12,2,11,0,Desktop,Chrome,Summer,0,1,1,26
336,47,Male,60565,5,64,37,12,8,9,83,1,Mobile,Firefox,Fall,0,3,1,56
337,46,Male,39283,10,81,30,1,5,2,160,1,Tablet,Edge,Winter,0,4,1,13
338,63,Male,86470,19,51,3,11,2,6,58,0,Tablet,Chrome,Fall,0,2,1,335
339,23,Male,120290,18,29,30,23,11,5,341,0,Desktop,Edge,Winter,0,4,0,0
340,52,Male,106916,10,29,29,6,11,2,79,0,Tablet,Edge,Fall,1,3,0,0
341,58,Male,99552,2,21,1,19,9,1,185,0,Desktop,Edge,Summer,1,2,0,0
342,54,Male,141230,6,16,16,12,14,5,77,0,Desktop,Chrome,Fall,0,4,0,0
343,41,Male,58233,3,119,42,28,11,9,71,0,Mobile,Chrome,Fall,0,2,1,125
344,46,Male,148194,19,56,31,2,6,6,116,0,Desktop,Safari,Spring,0,5,0,0
345,63,Male,42695,5,15,10,10,3,8,185,1,Mobile,Edge,Summer,0,4,0,0
346,48,Male,110488,7,14,30,19,12,8,323,1,Mobile,Chrome,Fall,0,4,1,378
347,52,Female,146440,7,85,43,28,2,8,15,1,Mobile,Chrome,Winter,0,5,1,184
348,50,Male,62734,10,64,26,15,11,9,340,1,Mobile,Firefox,Fall,0,3,0,0
349,38,Male,101257,1,58,12,8,6,0,3,0,Desktop,Safari,Winter,0,5,0,0
350,49,Male,21505,11,113,40,11,5,3,58,1,Tablet,Edge,Fall,0,2,1,458
351,40,Male,25363,7,84,5,23,13,3,283,0,Desktop,Chrome,Winter,0,2,0,0
352,50,Male,68708,6,67,9,16,10,9,188,1,Tablet,Chrome,Summer,0,2,1,221
353,20,Male,63614,6,24,11,13,3,7,259,1,Desktop,Safari,Winter,0,3,0,0
354,35,Female,21010,13,117,47,28,13,2,175,0,Mobile,Safari,Fall,1,5,1,197
355,42,Female,133228,16,9,23,13,9,0,65,1,Mobile,Edge,Spring,1,1,1,482
356,59,Female,131786,13,45,17,23,7,2,11,0,Desktop,Chrome,Fall,0,4,0,0
357,48,Male,39861,2,67,43,5,1,5,281,0,Tablet,Safari,Winter,1,5,1,451
358,20,Male,44125,19,60,13,12,5,6,191,1,Desktop,Chrome,Fall,0,2,0,0
359,57,Male,144110,19,36,17,10,2,8,4,0,Desktop,Safari,Fall,1,5,1,385
360,63,Female,29369,19,31,23,19,14,4,339,1,Tablet,Chrome,Fall,0,5,1,70
361,41,Male,89393,18,72,39,17,7,4,54,0,Mobile,Safari,Summer,0,3,1,318
362,49,Male,46671,6,109,9,1,10,2,60,0,Mobile,Chrome,Summer,0,4,0,0
363,64,Female,95400,2,52,18,22,7,2,156,1,Mobile,Safari,Summer,0,3,0,0
364,39,Female,84512,19,11,18,15,10,8,138,1,Tablet,Safari,Fall,0,3,1,31
365,40,Male,118026,6,50,30,16,10,2,164,0,Mobile,Edge,Spring,0,2,1,255
366,19,Male,95656,15,82,42,20,0,2,80,0,Mobile,Chrome,Spring,0,3,1,276
367,44,Male,105759,6,107,44,23,1,8,315,0,Mobile,Firefox,Summer,0,4,1,300
368,59,Male,117686,3,92,26,10,3,3,173,1,Tablet,Safari,Fall,0,2,0,0
369,19,Female,64138,11,116,18,10,0,5,179,0,Tablet,Chrome,Winter,0,3,0,0
370,43,Male,73420,8,22,21,26,2,0,46,1,Mobile,Firefox,Summer,1,2,0,0
371,34,Male,88089,18,42,41,17,3,1,256,1,Desktop,Edge,Fall,1,5,1,326
372,57,Female,35489,17,107,41,29,9,2,349,0,Desktop,Edge,Spring,0,4,1,220
373,50,Male,79789,19,119,42,22,2,1,132,0,Mobile,Firefox,Summer,0,1,0,0
374,26,Male,89925,19,108,33,23,4,9,170,0,Tablet,Edge,Spring,1,1,1,229
375,60,Female,69703,17,69,43,17,10,2,136,0,Mobile,Edge,Summer,0,1,1,89
376,56,Female,107486,4,21,14,2,11,4,105,1,Mobile,Chrome,Summer,0,5,0,0
377,46,Male,96625,7,94,10,9,9,0,302,0,Desktop,Safari,Spring,0,3,0,0
378,59,Female,127535,5,119,28,25,6,0,26,0,Desktop,Chrome,Winter,1,5,1,242
379,43,Female,140446,16,90,14,22,7,6,1,1,Mobile,Safari,Spring,0,1,1,169
380,52,Male,78228,6,107,19,27,7,8,254,0,Mobile,Firefox,Fall,1,3,1,392
381,42,Female,148348,14,86,26,4,10,8,211,0,Tablet,Safari,Fall,0,5,1,432
382,41,Male,23051,2,42,10,7,1,6,210,0,Desktop,Chrome,Winter,0,3,0,0
383,30,Male,58090,18,96,17,5,0,1,90,1,Mobile,Chrome,Summer,1,1,0,0
384,24,Male,48805,18,89,34,19,12,6,39,1,Desktop,Edge,Spring,0,4,1,200
385,53,Male,114978,13,67,14,4,13,8,27,1,Desktop,Firefox,Fall,0,1,1,301
386,62,Female,64557,18,106,26,18,5,6,198,0,Mobile,Chrome,Summer,0,1,1,325
387,37,Male,22555,17,101,34,22,0,1,230,0,Desktop,Safari,Summer,1,2,0,0
388,18,Male,70241,13,98,19,3,5,6,16,0,Mobile,Chrome,Spring,0,3,1,253
389,25,Male,98303,12,46,24,23,12,3,323,1,Mobile,Chrome,Fall,0,2,1,309
390,63,Male,147838,3,12,31,4,6,7,22,0,Tablet,Chrome,Fall,0,5,0,0
391,33,Female,85994,7,34,40,14,8,2,73,0,Desktop,Edge,Summer,1,5,0,0
392,31,Female,134005,1,107,6,24,9,4,184,0,Tablet,Edge,Fall,0,1,0,0
393,29,Female,36066,5,68,20,27,14,2,135,1,Desktop,Safari,Summer,0,2,1,161
394,40,Male,24721,1,13,39,14,9,6,332,1,Tablet,Edge,Winter,0,2,1,44
395,32,Female,97982,4,101,45,17,0,2,1,0,Mobile,Safari,Winter,0,4,1,174
396,45,Female,26304,1,61,34,9,6,9,208,1,Desktop,Edge,Summer,0,4,0,0
397,51,Male,131869,13,111,22,19,3,4,14,1,Tablet,Edge,Winter,0,1,1,179
398,19,Female,62967,14,63,7,3,8,0,222,1,Mobile,Firefox,Fall,0,5,0,0
399,49,Male,120224,15,97,33,15,10,3,244,1,Mobile,Safari,Winter,0,4,1,213
400,40,Female,98763,17,99,6,21,3,5,147,0,Desktop,Edge,Summer,0,2,0,0
401,39,Female,60462,12,71,16,26,1,1,275,1,Desktop,Chrome,Spring,0,2,0,0
402,42,Female,140356,7,118,8,1,0,5,77,0,Tablet,Chrome,Spring,1,1,0,0
403,39,Female,91834,19,106,45,19,6,9,108,0,Mobile,Edge,Summer,1,3,1,160
404,39,Male,124933,3,79,23,4,11,6,330,1,Mobile,Safari,Spring,1,3,0,0
405,59,Male,131023,18,9,18,14,6,7,111,0,Desktop,Edge,Summer,1,5,0,0
406,23,Female,123450,4,99,14,18,2,2,125,1,Mobile,Safari,Winter,1,1,0,0
407,32,Male,70155,3,88,36,12,4,9,93,0,Tablet,Edge,Fall,1,4,1,92
408,60,Female,137771,12,8,15,6,9,2,237,0,Mobile,Firefox,Spring,1,5,0,0
409,54,Female,95842,12,12,5,10,11,4,248,1,Mobile,Safari,Winter,0,4,0,0
410,50,Female,22589,17,46,46,4,13,2,143,0,Mobile,Edge,Fall,0,1,1,334
411,25,Female,145023,6,39,48,16,11,8,209,0,Tablet,Firefox,Fall,0,5,0,0
412,61,Female,57078,15,17,15,1,6,6,319,0,Desktop,Firefox,Winter,1,5,0,0
413,61,Female,120545,2,117,11,3,7,4,23,1,Desktop,Safari,Summer,0,4,0,0
414,22,Male,74918,8,9,2,7,13,4,10,0,Mobile,Edge,Spring,0,3,0,0
415,56,Male,33601,14,44,23,3,11,0,256,0,Mobile,Firefox,Summer,1,3,0,0
416,21,Female,27711,5,23,24,29,8,8,177,0,Tablet,Firefox,Fall,1,4,1,104
417,23,Male,106900,3,86,18,22,9,1,254,1,Tablet,Chrome,Summer,0,2,1,390
418,62,Female,79430,10,101,4,27,9,6,352,0,Tablet,Chrome,Spring,0,2,1,144
419,49,Male,83327,7,8,15,15,0,6,290,0,Mobile,Chrome,Fall,1,5,0,0
420,47,Male,119242,11,63,12,6,8,1,95,1,Desktop,Safari,Winter,1,4,1,462
421,64,Male,115146,15,22,3,16,5,7,295,1,Desktop,Chrome,Summer,0,3,0,0
422,52,Female,122605,2,114,32,17,5,7,80,0,Mobile,Edge,Winter,1,1,1,386
423,57,Male,23970,5,28,36,2,13,8,218,1,Mobile,Firefox,Winter,0,2,1,486
424,33,Female,147917,11,111,21,10,6,1,209,0,Tablet,Chrome,Summer,0,1,1,221
425,30,Female,89535,8,97,48,11,8,0,100,0,Desktop,Edge,Summer,0,3,0,0
426,59,Female,106570,13,35,6,28,6,8,23,0,Desktop,Edge,Fall,0,4,0,0
427,47,Male,141315,11,62,2,27,6,2,281,0,Mobile,Chrome,Fall,1,2,1,201
428,36,Male,56176,17,32,9,6,10,9,197,0,Mobile,Safari,Spring,0,5,0,0
429,34,Male,132111,15,13,12,18,11,1,247,0,Mobile,Edge,Winter,0,1,0,0
430,36,Female,61730,1,49,44,15,2,9,90,0,Tablet,Safari,Fall,0,2,0,0
431,45,Female,102168,19,94,24,16,9,1,253,1,Desktop,Safari,Winter,0,3,0,0
432,43,Male,33385,16,53,14,13,8,1,6,1,Desktop,Safari,Summer,0,2,1,85
433,54,Female,143252,19,115,49,16,3,7,19,0,Mobile,Edge,Fall,0,2,1,499
434,43,Male,25950,13,6,41,2,5,2,275,0,Tablet,Chrome,Winter,1,4,1,445
435,40,Male,121230,4,10,12,20,12,0,110,0,Desktop,Edge,Spring,0,4,0,0
436,26,Male,93511,11,33,27,12,6,7,95,1,Mobile,Firefox,Fall,0,5,1,394
437,29,Male,73009,18,30,10,29,11,1,87,1,Mobile,Firefox,Winter,0,4,0,0
438,18,Female,106850,18,32,43,14,12,5,13,1,Mobile,Chrome,Winter,0,3,1,272
439,18,Male,43398,10,11,2,8,11,7,342,0,Desktop,Edge,Fall,0,5,0,0
440,64,Male,45277,17,38,31,6,8,9,195,0,Tablet,Edge,Spring,0,1,1,394
441,51,Male,46761,13,60,28,14,12,8,76,0,Tablet,Firefox,Winter,1,5,1,50
442,49,Male,84435,14,113,16,24,12,0,229,0,Mobile,Firefox,Winter,1,4,1,423
443,42,Male,83944,7,14,1,15,9,8,159,1,Tablet,Edge,Spring,0,5,0,0
444,57,Male,51533,10,116,22,20,11,7,333,1,Tablet,Edge,Summer,0,5,1,182
445,62,Male,92502,3,109,1,27,2,5,23,1,Mobile,Chrome,Summer,0,2,1,140
446,18,Female,127437,2,108,31,3,13,4,205,1,Desktop,Edge,Summer,0,2,0,0
447,33,Female,146794,19,61,22,7,10,5,326,0,Tablet,Safari,Summer,1,2,0,0
448,56,Female,92123,7,51,34,16,1,1,240,1,Desktop,Chrome,Fall,0,5,1,210
449,22,Female,42880,5,90,12,23,1,2,314,1,Tablet,Safari,Summer,1,4,1,435
450,39,Male,90627,3,31,23,2,1,8,195,0,Mobile,Firefox,Winter,1,3,0,0
451,46,Female,61753,2,43,28,17,8,2,199,1,Desktop,Safari,Fall,0,3,1,461
452,20,Female,116666,6,26,12,11,7,9,138,0,Desktop,Safari,Winter,0,1,0,0
453,29,Female,102597,14,23,27,24,8,6,223,0,Tablet,Firefox,Spring,0,3,1,460
454,43,Male,107829,7,104,23,3,8,3,324,0,Desktop,Safari,Winter,0,4,1,480
455,33,Female,21561,2,13,1,22,0,8,326,0,Tablet,Edge,Fall,0,3,0,0
456,54,Female,73205,11,23,43,23,9,3,338,0,Desktop,Firefox,Fall,0,5,0,0
457,39,Male,126948,3,6,2,8,9,9,215,0,Tablet,Firefox,Winter,0,5,0,0
458,46,Female,79810,9,96,44,22,14,9,8,1,Tablet,Edge,Spring,0,2,0,0
459,31,Male,133089,8,65,31,23,8,5,216,0,Mobile,Chrome,Spring,0,1,0,0
460,45,Female,84482,11,63,2,21,0,1,284,0,Mobile,Chrome,Winter,0,3,0,0
461,22,Male,89192,18,107,49,19,4,6,255,0,Tablet,Chrome,Spring,0,5,1,387
462,64,Female,107154,1,90,25,18,3,2,323,1,Tablet,Firefox,Summer,0,3,1,234
463,47,Female,106066,15,119,38,7,7,0,205,0,Tablet,Safari,Spring,0,2,0,0
464,63,Female,107408,4,74,48,16,4,6,161,0,Mobile,Edge,Winter,1,1,1,350
465,22,Male,142769,4,115,19,24,11,4,114,1,Mobile,Safari,Summer,0,2,0,0
466,29,Female,48330,10,75,28,14,8,6,245,0,Desktop,Edge,Summer,0,3,0,0
467,33,Male,36139,11,74,6,8,0,0,336,1,Tablet,Chrome,Fall,1,3,0,0
468,43,Male,148514,18,37,39,13,7,4,203,0,Desktop,Chrome,Winter,1,2,1,469
469,43,Male,52977,15,82,19,3,5,1,217,0,Mobile,Chrome,Summer,0,4,1,296
470,38,Male,24983,3,69,17,2,0,0,145,1,Tablet,Edge,Fall,0,2,0,0
471,56,Female,59909,7,29,6,13,12,5,134,1,Desktop,Firefox,Spring,1,5,0,0
472,53,Female,128422,7,74,15,25,1,4,174,1,Desktop,Edge,Fall,0,4,0,0
473,50,Female,84480,17,32,22,22,3,3,270,0,Tablet,Firefox,Spring,1,4,1,374
474,47,Male,69029,16,22,41,26,14,0,165,0,Desktop,Chrome,Winter,0,3,0,0
475,54,Female,41329,16,67,34,3,13,4,107,0,Desktop,Firefox,Summer,0,2,1,140
476,40,Male,142668,8,95,5,21,4,6,248,1,Mobile,Chrome,Winter,0,2,0,0
477,27,Male,56734,3,53,23,1,13,0,332,0,Mobile,Safari,Spring,1,5,1,125
478,22,Male,62837,15,70,5,2,0,3,339,1,Desktop,Edge,Fall,1,3,0,0
479,53,Female,94354,1,44,44,25,9,5,341,0,Desktop,Firefox,Fall,0,5,1,210
480,51,Female,96454,10,89,10,10,6,7,29,0,Tablet,Firefox,Winter,0,4,0,0
481,48,Male,127954,2,91,4,11,12,6,220,0,Mobile,Firefox,Winter,1,3,1,312
482,27,Female,137512,7,70,12,26,3,6,209,1,Tablet,Firefox,Summer,0,3,1,416
483,36,Female,86786,14,84,47,3,13,7,49,0,Tablet,Safari,Fall,0,3,1,242
484,49,Male,24758,16,8,10,24,13,6,2,0,Mobile,Safari,Winter,0,2,0,0
485,18,Male,122667,15,38,30,26,13,3,198,1,Desktop,Firefox,Spring,1,3,1,176
486,22,Female,87699,7,9,24,8,0,5,89,0,Desktop,Safari,Spring,0,5,0,0
487,62,Male,128119,13,117,5,15,11,1,211,0,Tablet,Chrome,Summer,0,5,0,0
488,21,Male,120157,10,102,13,5,5,7,70,0,Tablet,Safari,Summer,0,5,1,434
489,33,Female,102673,9,26,36,8,8,2,193,1,Desktop,Edge,Summer,0,4,1,343
490,41,Female,117639,9,114,9,18,8,3,46,1,Tablet,Edge,Fall,0,4,1,228
491,33,Male,41832,6,24,18,18,10,1,63,0,Desktop,Chrome,Fall,1,4,0,0
492,19,Female,21868,12,107,35,12,3,8,119,0,Mobile,Firefox,Fall,1,2,1,490
493,45,Male,148039,14,51,31,4,6,1,226,1,Mobile,Chrome,Winter,0,3,0,0
494,49,Male,134869,7,118,24,8,9,5,341,1,Desktop,Chrome,Spring,0,2,1,384
495,44,Female,70665,8,81,43,2,0,2,27,0,Tablet,Safari,Summer,0,4,1,456
496,37,Male,133872,8,112,4,20,9,5,191,0,Mobile,Firefox,Winter,1,2,0,0
497,41,Male,61862,8,38,41,24,12,3,279,1,Desktop,Safari,Fall,0,3,0,0
498,29,Male,39728,2,48,26,3,8,7,228,1,Desktop,Safari,Fall,1,5,1,221
499,52,Female,123542,14,10,44,8,13,2,356,1,Tablet,Firefox,Spring,0,5,1,71
500,50,Female,113565,10,60,42,12,0,7,224,0,Tablet,Firefox,Spring,1,4,0,0
501,50,Female,59857,18,33,10,2,13,2,295,1,Tablet,Safari,Summer,0,2,0,0
502,60,Male,48183,18,101,41,17,8,4,58,0,Mobile,Safari,Spring,1,5,0,0
503,54,Male,108321,18,57,42,14,5,1,301,0,Mobile,Edge,Winter,0,2,1,93
504,29,Female,148482,16,5,9,14,9,5,209,0,Mobile,Chrome,Summer,0,5,0,0
505,20,Female,38940,5,115,1,6,10,6,142,1,Desktop,Chrome,Winter,0,2,0,0
506,18,Female,145019,5,63,16,8,6,7,150,0,Desktop,Safari,Spring,0,5,0,0
507,50,Male,140786,10,52,46,25,3,3,17,1,Desktop,Safari,Winter,1,2,1,435
508,57,Female,25280,17,11,13,10,8,8,240,1,Mobile,Safari,Summer,0,1,0,0
509,27,Male,122548,13,90,38,24,11,1,38,0,Desktop,Edge,Spring,0,3,0,0
510,60,Female,22164,17,36,14,18,5,7,346,0,Desktop,Safari,Winter,0,2,0,0
511,61,Male,141289,18,82,40,1,11,5,287,0,Mobile,Edge,Spring,1,2,0,0
512,46,Male,112724,13,65,23,7,5,3,98,1,Desktop,Safari,Fall,1,4,0,0
513,30,Female,133453,17,61,18,7,11,1,58,0,Mobile,Firefox,Fall,1,2,1,266
514,29,Male,149068,15,55,28,13,13,3,347,0,Desktop,Edge,Fall,0,2,0,0
515,48,Female,99624,12,92,20,16,9,2,17,0,Tablet,Safari,Spring,1,4,0,0
516,63,Male,38405,10,23,1,12,5,3,120,0,Mobile,Safari,Summer,0,1,0,0
517,19,Male,22821,13,31,12,29,3,3,23,0,Desktop,Chrome,Winter,1,2,0,0
518,52,Female,75090,11,67,27,19,12,6,210,0,Desktop,Firefox,Winter,0,4,1,24
519,40,Male,42516,3,64,43,6,6,0,213,1,Tablet,Chrome,Fall,1,3,0,0
520,34,Female,30473,10,65,13,7,13,8,148,1,Tablet,Safari,Spring,0,5,1,42
521,43,Female,66454,11,65,4,25,1,4,96,0,Desktop,Safari,Spring,0,3,0,0
522,25,Female,62530,6,91,25,17,1,2,260,0,Tablet,Safari,Summer,0,1,1,32
523,46,Male,124273,1,49,6,29,12,6,73,0,Tablet,Edge,Summer,0,3,0,0
524,43,Male,144852,6,25,45,19,10,6,331,1,Tablet,Safari,Winter,0,5,1,239
525,27,Male,97714,5,48,22,5,10,7,49,0,Tablet,Edge,Spring,1,1,0,0
526,43,Female,145124,7,97,45,3,5,9,222,0,Desktop,Safari,Spring,0,3,0,0
527,51,Female,124472,12,5,38,24,8,3,282,0,Tablet,Firefox,Winter,0,3,0,0
528,58,Male,112554,12,99,36,26,2,8,32,1,Tablet,Firefox,Summer,0,2,0,0
529,24,Male,102633,7,95,3,22,6,1,28,0,Mobile,Edge,Winter,0,1,1,390
530,21,Female,99632,2,48,15,18,8,5,307,1,Tablet,Firefox,Summer,1,3,1,307
531,62,Male,125507,1,104,11,17,14,2,168,0,Desktop,Firefox,Fall,0,5,1,314
532,28,Female,89081,18,66,34,26,11,7,37,1,Mobile,Firefox,Spring,0,3,0,0
533,46,Male,44798,12,65,27,21,8,7,234,1,Tablet,Chrome,Fall,0,2,1,495
534,53,Female,20863,7,95,23,11,2,5,179,1,Mobile,Chrome,Summer,0,5,1,333
535,42,Male,36148,19,83,17,25,0,3,57,0,Mobile,Firefox,Fall,0,4,0,0
536,38,Male,106545,3,93,23,26,1,7,233,0,Desktop,Safari,Summer,0,2,1,328
537,53,Female,74459,10,116,34,9,14,5,336,1,Desktop,Safari,Winter,1,3,1,152
538,27,Female,103345,11,83,21,17,10,8,72,1,Tablet,Safari,Spring,1,2,1,154
539,54,Female,104224,5,108,33,19,7,6,195,0,Mobile,Firefox,Spring,1,2,0,0
540,26,Male,86189,2,87,5,13,6,8,3,0,Mobile,Firefox,Fall,0,5,1,341
541,41,Female,144039,8,115,17,6,0,7,202,0,Mobile,Safari,Winter,1,1,0,0
542,52,Female,28129,14,54,1,21,2,3,191,0,Desktop,Chrome,Spring,0,4,0,0
543,52,Male,111954,8,79,7,4,7,5,207,0,Desktop,Chrome,Winter,0,4,1,16
544,53,Female,43118,6,45,3,29,6,6,111,0,Desktop,Chrome,Fall,0,1,1,211
545,35,Female,20443,1,37,26,18,4,3,347,0,Desktop,Chrome,Winter,1,2,0,0
546,56,Female,47041,1,109,16,12,2,3,51,0,Tablet,Edge,Winter,0,4,0,0
547,49,Male,109379,8,91,16,28,6,9,238,1,Tablet,Edge,Winter,0,5,1,302
548,41,Male,41053,11,16,44,28,4,2,134,0,Mobile,Safari,Spring,0,3,1,204
549,40,Male,116384,18,6,41,4,0,9,281,0,Tablet,Edge,Spring,0,5,0,0
550,49,Female,123410,10,111,14,5,4,5,226,1,Mobile,Edge,Winter,1,5,1,184
551,54,Male,57204,12,25,44,12,2,1,26,1,Mobile,Chrome,Spring,1,3,1,486
552,29,Female,137545,16,18,26,18,1,3,216,0,Desktop,Edge,Fall,1,3,0,0
553,30,Female,62240,5,38,27,26,12,7,80,0,Desktop,Firefox,Fall,0,5,0,0
554,40,Female,121343,16,83,48,17,2,2,292,0,Tablet,Firefox,Spring,0,4,0,0
555,42,Male,146675,12,89,17,23,9,7,21,1,Tablet,Firefox,Winter,0,4,0,0
556,52,Male,113749,6,68,44,23,3,6,222,1,Tablet,Chrome,Fall,0,5,1,140
557,58,Female,81102,5,27,4,24,13,6,49,0,Mobile,Firefox,Summer,0,3,1,274
558,47,Female,28291,1,89,17,10,12,8,340,0,Mobile,Firefox,Fall,0,5,1,163
559,34,Male,128582,19,54,33,6,12,3,60,0,Desktop,Firefox,Summer,0,2,0,0
560,37,Male,36285,10,18,30,17,0,7,362,0,Tablet,Firefox,Summer,0,2,0,0
561,42,Male,112422,14,89,21,8,3,1,242,0,Desktop,Safari,Fall,0,2,1,59
562,39,Female,81589,3,80,17,2,8,2,19,1,Tablet,Chrome,Winter,0,2,1,208
563,30,Male,33944,6,110,11,12,0,3,78,1,Tablet,Chrome,Fall,0,3,1,342
564,36,Male,121041,5,50,30,3,10,8,356,0,Desktop,Edge,Spring,1,2,0,0
565,53,Male,108876,17,115,18,24,6,0,131,0,Mobile,Chrome,Winter,1,2,0,0
566,29,Female,115561,18,9,20,20,7,6,214,0,Tablet,Safari,Summer,0,3,0,0
567,58,Male,74391,12,70,34,21,8,1,128,0,Desktop,Chrome,Spring,1,1,1,294
568,36,Female,21607,5,26,41,25,6,4,107,1,Tablet,Safari,Summer,0,4,0,0
569,29,Female,149242,9,74,28,27,12,0,181,0,Mobile,Firefox,Summer,0,4,0,0
570,26,Female,22953,12,112,9,23,8,5,194,0,Desktop,Safari,Winter,1,2,0,0
571,24,Male,64941,9,6,44,26,9,2,318,0,Mobile,Chrome,Fall,0,2,1,315
572,45,Male,91469,3,33,31,28,12,5,45,1,Tablet,Safari,Winter,0,2,0,0
573,31,Male,96922,1,65,45,7,13,7,57,1,Mobile,Safari,Winter,1,1,1,462
574,48,Female,81683,15,104,16,1,2,7,357,1,Tablet,Firefox,Spring,0,5,1,472
575,36,Male,133525,10,75,31,17,0,3,183,0,Tablet,Safari,Spring,1,1,0,0
576,64,Female,90218,14,20,29,8,1,6,275,1,Tablet,Safari,Summer,1,3,1,177
577,33,Male,133157,7,68,13,10,13,5,317,1,Desktop,Edge,Winter,1,4,1,176
578,22,Male,129588,4,101,23,17,14,1,5,0,Mobile,Edge,Spring,0,2,1,499
579,52,Male,141021,5,101,14,16,9,5,154,1,Mobile,Safari,Winter,1,4,0,0
